y1,y2
-1.296962833404541016e+01,1.231008243560791016e+01
3.438077926635742188e+00,2.390638828277587891e+00
1.601776504516601562e+01,1.571824264526367188e+01
-6.228258609771728516e+00,-2.063679885864257812e+01
-9.159353256225585938e+00,1.572766208648681641e+01
-1.230750656127929688e+01,-1.120347690582275391e+01
8.613609313964843750e+00,-6.562184333801269531e+00
-3.963774919509887695e+00,-1.575589942932128906e+01
-3.133465290069580078e+00,-5.624377727508544922e+00
4.172645509243011475e-01,-2.036988258361816406e+01
7.273951768875122070e-01,1.004245471954345703e+01
3.204488515853881836e+00,3.203752517700195312e+00
1.378028678894042969e+01,1.853512573242187500e+01
3.468228816986083984e+00,4.741347789764404297e+00
1.084202885627746582e+00,-1.431493949890136719e+01
6.604165554046630859e+00,1.360783290863037109e+01
1.504275894165039062e+01,7.451557159423828125e+00
3.016906023025512695e+00,1.047754383087158203e+01
-1.066144180297851562e+01,6.740297794342041016e+00
1.604921150207519531e+01,1.499122714996337891e+01
1.762761354446411133e+00,-1.692657279968261719e+01
-1.449267292022705078e+01,-2.645468950271606445e+00
1.398507213592529297e+01,1.701691818237304688e+01
-1.230051040649414062e+01,-5.946278572082519531e+00
-1.414052963256835938e+01,-7.226025581359863281e+00
-7.841539859771728516e+00,4.408432960510253906e+00
7.073081970214843750e+00,-9.610884666442871094e+00
-8.029538154602050781e+00,-1.569216728210449219e+01
3.753409385681152344e+00,-2.769379615783691406e+00
1.491504669189453125e+01,1.328335285186767578e+01
3.812988758087158203e+00,-1.703188300132751465e+00
3.558981180191040039e+00,6.643083095550537109e+00
1.516152262687683105e+00,8.951538085937500000e+00
-1.539315509796142578e+01,3.935101747512817383e+00
-7.324090600013732910e-02,1.320945739746093750e+01
-1.297777652740478516e+01,1.400736522674560547e+01
6.473269939422607422e+00,-2.899889945983886719e+00
-1.302824020385742188e+01,-1.226826763153076172e+01
1.359201049804687500e+01,1.102695751190185547e+01
-1.562511086463928223e+00,-2.097083091735839844e+01
1.761506944894790649e-01,3.702696323394775391e+00
-1.462155222892761230e+00,-3.350213766098022461e+00
1.435183811187744141e+01,7.411089420318603516e+00
-5.493642330169677734e+00,-4.386990547180175781e+00
6.158082962036132812e+00,-9.249864578247070312e+00
8.494878768920898438e+00,-7.965044975280761719e-01
1.240148639678955078e+01,1.597169780731201172e+01
-1.697744750976562500e+01,3.785108327865600586e+00
8.085745811462402344e+00,1.617506790161132812e+01
-5.665679454803466797e+00,-1.946485519409179688e+01
2.776400327682495117e+00,1.275166511535644531e+01
1.352763652801513672e+01,9.039540290832519531e+00
-1.267448902130126953e+01,-1.416178703308105469e+01
1.444893717765808105e+00,-2.013780784606933594e+01
5.568243503570556641e+00,-8.184812545776367188e+00
1.245034408569335938e+01,-6.466083526611328125e+00
-1.007353782653808594e+01,-1.237114524841308594e+01
6.189573764801025391e+00,1.188774871826171875e+01
-1.586827182769775391e+01,8.781772613525390625e+00
1.525559234619140625e+01,1.433612823486328125e+01
4.661900997161865234e+00,1.825362443923950195e+00
-6.495063781738281250e+00,-3.223653554916381836e+00
-7.366541862487792969e+00,9.194191932678222656e+00
-1.093348884582519531e+01,1.558836078643798828e+01
1.259823703765869141e+01,1.794671630859375000e+01
-4.604978561401367188e+00,-1.569602203369140625e+01
-1.156802082061767578e+01,1.436752891540527344e+01
-8.027099609375000000e+00,-1.866337776184082031e+01
-1.374595737457275391e+01,-8.097467422485351562e+00
-1.357642650604248047e+01,3.691850662231445312e+00
-7.368345737457275391e+00,-2.262602996826171875e+01
-7.958532571792602539e-01,-3.948849141597747803e-01
-6.481354236602783203e+00,-4.103894710540771484e+00
-8.340494036674499512e-01,-6.447351455688476562e+00
1.369114279747009277e+00,-5.306923866271972656e+00
8.237996101379394531e-01,-1.866443061828613281e+01
-1.601989364624023438e+01,7.114892601966857910e-01
