y1,y2
2.674509239196777344e+01,3.126346206665039062e+01
-5.714686870574951172e+00,-9.413490295410156250e+00
-5.456877136230468750e+01,2.515237092971801758e+00
5.930587291717529297e+00,-4.144078826904296875e+01
1.886566925048828125e+01,3.979681015014648438e+01
3.275743103027343750e+01,-3.846328258514404297e+00
-1.454843521118164062e+01,-4.689333724975585938e+01
1.471775245666503906e+01,1.752261519432067871e+00
3.455669403076171875e+01,-3.632513809204101562e+01
-5.368133068084716797e+00,-3.008300590515136719e+01
-4.832479476928710938e+00,3.948845672607421875e+01
-5.494686126708984375e+00,-8.624531745910644531e+00
-1.217563533782958984e+01,4.056713867187500000e+01
-7.332981109619140625e+00,-4.788405895233154297e+00
-1.707448959350585938e+01,1.762555313110351562e+01
-2.739207077026367188e+01,4.209398269653320312e+01
-4.828472137451171875e+01,2.506302642822265625e+01
-1.038103866577148438e+01,4.042181777954101562e+01
9.587526321411132812e+00,2.160201072692871094e+01
-5.490380096435546875e+01,3.101841449737548828e+00
-1.965889549255371094e+01,1.108245754241943359e+01
5.135610580444335938e+01,1.082323169708251953e+01
-4.809684371948242188e+01,-3.593567609786987305e-01
5.175711822509765625e+01,-1.033353686332702637e+00
4.268597030639648438e+01,-8.036719262599945068e-02
-6.846746206283569336e-01,1.490770816802978516e+01
-3.378601551055908203e+00,-4.690060806274414062e+01
2.348910522460937500e+01,4.297998905181884766e+00
-5.336591720581054688e+00,-1.790717506408691406e+01
-5.106376266479492188e+01,1.175388526916503906e+01
-5.152506828308105469e+00,-1.709868431091308594e+01
-9.786551475524902344e+00,-2.140215396881103516e+00
-6.936625480651855469e+00,3.935622406005859375e+01
3.961211013793945312e+01,1.797147941589355469e+01
2.348556756973266602e+00,4.378251647949218750e+01
2.875902175903320312e+01,4.212034225463867188e+01
-1.951994323730468750e+01,-2.778596305847167969e+01
2.878778839111328125e+01,-8.292849540710449219e+00
-4.896999359130859375e+01,1.808687210083007812e+01
-4.034699916839599609e+00,-3.429446029663085938e+01
2.051373958587646484e+00,-5.736259460449218750e+00
2.958526420593261719e+01,-2.924231910705566406e+01
-4.774860763549804688e+01,2.463596343994140625e+01
4.172993469238281250e+01,-2.397732162475585938e+01
-5.623872756958007812e+00,-4.789551162719726562e+01
-2.449918937683105469e+01,-2.002139282226562500e+01
-4.271128845214843750e+01,-6.975419998168945312e+00
4.426617050170898438e+01,1.877360534667968750e+01
-1.873110198974609375e+01,5.053673171997070312e+01
7.128471851348876953e+00,-3.576480865478515625e+01
-1.370855617523193359e+01,5.017904663085937500e+01
-4.811113739013671875e+01,2.131990623474121094e+01
2.830310440063476562e+01,-1.062487506866455078e+01
-5.880565166473388672e+00,-2.984913444519042969e+01
-7.056262016296386719e+00,-4.846892547607421875e+01
-2.376001167297363281e+01,-4.913838195800781250e+01
3.091091156005859375e+01,2.953377246856689453e+00
-2.827816581726074219e+01,3.831615066528320312e+01
4.644358444213867188e+01,2.711869430541992188e+01
-5.199816894531250000e+01,9.754421234130859375e+00
-1.525454711914062500e+01,-1.257551193237304688e+01
4.178915786743164062e+01,-2.162115097045898438e+01
2.951046705245971680e+00,2.348104095458984375e+01
2.075047683715820312e+01,3.950271987915039062e+01
-4.244799804687500000e+01,-2.891925811767578125e+00
1.589017391204833984e+01,1.871024727821350098e+00
2.177849006652832031e+01,3.763469696044921875e+01
1.217546081542968750e+01,-3.455967712402343750e+01
4.315743255615234375e+01,-2.975577116012573242e-01
1.560711765289306641e+01,1.480258846282958984e+01
2.393722152709960938e+01,-4.239166641235351562e+01
2.748971176147460938e+01,-2.339595413208007812e+01
4.231959915161132812e+01,-2.270039367675781250e+01
2.958190345764160156e+01,-4.083110809326171875e+01
3.082263565063476562e+01,-4.624600219726562500e+01
-2.398113632202148438e+01,5.596271514892578125e+00
3.481539154052734375e+01,1.359049415588378906e+01
3.061918830871582031e+01,-2.531271934509277344e+01
-4.301026535034179688e+01,-4.598138046264648438e+01
4.236837387084960938e+00,-3.338538360595703125e+01
3.562074422836303711e+00,-4.376006698608398438e+01
8.012920379638671875e+00,2.290032196044921875e+01
2.476878166198730469e-01,5.714246749877929688e+01
-1.377408790588378906e+01,5.149480438232421875e+01
-2.321484184265136719e+01,4.261114597320556641e+00
3.192241907119750977e+00,-3.039648246765136719e+01
3.016163444519042969e+01,-4.022217941284179688e+01
-4.380498886108398438e+01,-4.614501953125000000e+01
3.217944717407226562e+01,-3.638404846191406250e+01
-4.674870014190673828e+00,-3.421716308593750000e+01
3.483903121948242188e+01,1.292339134216308594e+01
1.796909904479980469e+01,1.059247303009033203e+01
-2.514313507080078125e+01,-4.843852615356445312e+01
1.939520597457885742e+00,4.319944000244140625e+01
-7.228743076324462891e+00,5.535966491699218750e+01
-3.735131263732910156e+00,1.649366950988769531e+01
-4.379277420043945312e+01,-4.750733947753906250e+01
3.108074951171875000e+01,4.180671691894531250e+01
5.020900964736938477e-01,5.696763610839843750e+01
2.684375286102294922e+00,4.255123519897460938e+01
-4.167086124420166016e+00,3.984239196777343750e+01
1.181388664245605469e+01,-3.401973342895507812e+01
4.663840866088867188e+01,2.659562301635742188e+01
5.508346176147460938e+01,4.557384014129638672e+00
-2.542609977722167969e+01,4.905979156494140625e+01
3.010000228881835938e+01,-2.431834602355957031e+01
2.200708961486816406e+01,5.199972152709960938e+00
-1.099843215942382812e+01,-2.174245834350585938e+00
4.681212997436523438e+01,2.333858680725097656e+01
-1.006334400177001953e+01,-4.519937515258789062e+01
4.774903488159179688e+01,-2.016590690612792969e+01
-3.487275362014770508e+00,1.886281013488769531e+01
-1.686989212036132812e+01,-3.388104629516601562e+01
-4.816064834594726562e+01,-5.380980968475341797e+00
-5.045814132690429688e+01,4.493084847927093506e-01
-1.965179443359375000e+01,-2.982144546508789062e+01
9.755167007446289062e+00,5.160408782958984375e+01
1.099905204772949219e+01,-3.447996902465820312e+01
-3.849245071411132812e+01,-2.258561325073242188e+01
-1.686380577087402344e+01,-1.352947521209716797e+01
-1.895051765441894531e+01,1.240694522857666016e+01
-1.402491092681884766e+01,-4.762641143798828125e+01
-4.164809799194335938e+01,-2.125473785400390625e+01
-3.628631210327148438e+01,-2.558948707580566406e+01
2.157672882080078125e+01,3.892090225219726562e+01
-4.866307830810546875e+01,8.098549842834472656e+00
3.442779922485351562e+01,-1.341942250728607178e-01
-1.140891742706298828e+01,4.048500061035156250e+01
2.495892715454101562e+01,3.242977142333984375e+01
-3.736325836181640625e+01,-2.435313606262207031e+01
5.148226928710937500e+01,-2.664852857589721680e+00
-3.001991462707519531e+01,-2.183857345581054688e+01
8.775554656982421875e+00,5.096123123168945312e+01
-2.085178565979003906e+01,-2.999353981018066406e+01
-2.434461021423339844e+01,-2.268806648254394531e+01
-1.027028751373291016e+01,-2.054491043090820312e+00
1.653828811645507812e+01,-3.174936485290527344e+01
-3.928060150146484375e+01,-4.179161834716796875e+01
8.222003936767578125e+00,-3.545419692993164062e+01
1.717895507812500000e+00,2.399854660034179688e+01
-2.404045867919921875e+01,1.045834732055664062e+01
2.332835578918457031e+01,3.417731475830078125e+01
-9.937026977539062500e+00,5.460708236694335938e+01
1.165588951110839844e+01,1.961167144775390625e+01
4.673719024658203125e+01,2.292319297790527344e+01
-3.201984405517578125e+01,-4.508124542236328125e+01
1.534953474998474121e+00,2.009448051452636719e+01
2.530034828186035156e+01,-4.225256729125976562e+01
-2.415462875366210938e+01,9.581278800964355469e+00
4.223920345306396484e+00,-3.616742372512817383e+00
-1.550541400909423828e+01,1.481864833831787109e+01
-5.099118423461914062e+01,-1.437701582908630371e+00
5.355712890625000000e+01,4.372076034545898438e+00
-4.253187179565429688e+01,-8.239577293395996094e+00
-2.115470886230468750e+01,1.325563144683837891e+01
2.401764297485351562e+01,3.910367727279663086e+00
-2.357636260986328125e+01,5.526530742645263672e+00
-1.024087810516357422e+01,-4.409444046020507812e+01
-4.127970504760742188e+01,-2.070547294616699219e+01
3.150983333587646484e+00,1.466412258148193359e+01
-2.470016670227050781e+01,-1.955375480651855469e+01
-8.121316909790039062e+00,5.487020492553710938e+01
-2.783986330032348633e+00,1.495787143707275391e+01
-4.734399414062500000e+01,1.092092990875244141e+01
9.320380210876464844e+00,2.325996971130371094e+01
2.577216148376464844e+01,4.533733749389648438e+01
1.311602973937988281e+01,1.882001686096191406e+01
1.903356742858886719e+01,9.571595191955566406e+00
4.184917068481445312e+01,-2.015929222106933594e+01
-7.680658817291259766e+00,-3.946115732192993164e+00
2.733663177490234375e+01,-2.320576858520507812e+01
2.065394878387451172e+00,-6.277047157287597656e+00
-3.142959976196289062e+01,2.184159851074218750e+01
2.748840522766113281e+01,-4.220734024047851562e+01
-2.751137733459472656e+01,4.262245559692382812e+01
4.661140441894531250e+01,1.978125572204589844e+01
-4.838809967041015625e+01,8.692236900329589844e+00
9.783196449279785156e+00,-3.308845520019531250e+01
5.162889480590820312e+01,9.599134445190429688e+00
4.426228332519531250e+01,-2.237957954406738281e+01
4.238645553588867188e+01,-1.868492126464843750e+01
-4.203815460205078125e+01,-7.877651214599609375e+00
2.263477897644042969e+01,-4.254246139526367188e+01
-3.965984344482421875e+01,-4.099654388427734375e+01
5.365919876098632812e+01,-4.400603294372558594e+00
1.355840110778808594e+01,1.782617568969726562e+01
2.036973190307617188e+01,3.635324859619140625e+01
2.587243270874023438e+01,3.150061416625976562e+01
4.558575057983398438e+01,1.924677848815917969e+01
-1.605532455444335938e+01,-3.402003860473632812e+01
-3.880598068237304688e+01,-2.211698722839355469e+01
4.859934997558593750e+01,1.810041809082031250e+01
3.275711441040039062e+01,4.029407882690429688e+01
1.615287590026855469e+01,1.437329769134521484e+01
3.246398925781250000e+01,-5.116967678070068359e+00
3.038852882385253906e+01,-7.736114978790283203e+00
-2.661410522460937500e+01,-4.656970596313476562e+01
3.300421142578125000e+01,3.980942153930664062e+01
-4.984919357299804688e+01,1.550443077087402344e+01
-3.024542617797851562e+01,-2.548197364807128906e+01
1.444828224182128906e+01,3.188390970230102539e+00
1.381567001342773438e+01,2.097950696945190430e+00
-5.445030689239501953e+00,-1.830655288696289062e+01
-4.215772247314453125e+01,-1.993734550476074219e+01
-2.775970840454101562e+01,4.100212478637695312e+01
1.799792885780334473e+00,2.081811904907226562e+01
-1.639790153503417969e+01,-1.319269180297851562e+01
2.864645385742187500e+01,-9.557375907897949219e+00
1.230133891105651855e+00,1.584839916229248047e+01
-3.204035186767578125e+01,2.124458312988281250e+01
-2.974946022033691406e+01,-4.613382339477539062e+01
1.570274639129638672e+01,9.353500366210937500e+00
-7.897539615631103516e+00,-1.982571482658386230e+00
4.301744842529296875e+01,-2.177253341674804688e+01
3.183299827575683594e+01,-4.603381729125976562e+01
-3.474762725830078125e+01,-2.570547103881835938e+01
4.534573078155517578e+00,-4.134843826293945312e+00
-2.325249671936035156e+01,-3.056149864196777344e+01
-3.924851894378662109e+00,1.890962982177734375e+01
-1.748912429809570312e+01,-1.266417980194091797e+01
-2.567521858215332031e+01,-4.814701461791992188e+01
3.952780008316040039e+00,-4.351612472534179688e+01
2.985039949417114258e+00,4.371372222900390625e+01
4.903956222534179688e+01,-2.468868637084960938e+01
3.493448257446289062e+01,8.698509335517883301e-01
3.911049270629882812e+01,1.736321258544921875e+01
-3.134313583374023438e+01,1.986065864562988281e+01
-3.057895088195800781e+01,-2.501684188842773438e+01
3.542773437500000000e+01,-3.514131546020507812e+01
-1.650127792358398438e+01,-3.462518310546875000e+01
5.242457866668701172e+00,-3.372342300415039062e+01
-2.684257268905639648e+00,1.967199516296386719e+01
4.705777740478515625e+01,-2.264005661010742188e+01
4.714544677734375000e+01,-1.985442161560058594e+01
4.641534805297851562e+01,1.922662162780761719e+01
-4.746715164184570312e+01,-5.559785366058349609e+00
-4.236676788330078125e+01,-3.840906381607055664e+00
1.371712207794189453e+01,1.264558672904968262e+00
-5.008922576904296875e+01,1.224602985382080078e+01
3.303205871582031250e+01,-2.404398918151855469e+01
1.586608648300170898e+00,-4.421397686004638672e+00
2.078463745117187500e+01,4.632699012756347656e+00
-3.984639358520507812e+01,-4.374664306640625000e+01
