y1,y2
2.058077621459960938e+01,2.527504158020019531e+01
3.708273887634277344e+00,-3.135416269302368164e+00
-2.479458427429199219e+01,-2.185908317565917969e+01
3.484261703491210938e+01,-2.930856895446777344e+01
9.652114868164062500e+00,2.564880371093750000e+01
2.672024726867675781e+01,5.540870189666748047e+00
1.729453086853027344e+01,-3.077644348144531250e+01
-1.231737709045410156e+01,2.753522682189941406e+01
5.206902313232421875e+01,-9.999242424964904785e-01
1.698401451110839844e+01,-5.162404251098632812e+01
-1.627839660644531250e+01,-2.892700195312500000e+00
3.141645431518554688e+00,-2.438980579376220703e+00
-1.805511093139648438e+01,-1.059694957733154297e+01
-1.166309237480163574e+00,-7.036313414573669434e-01
-5.214495849609375000e+01,-5.673210144042968750e+00
-4.905733108520507812e+01,2.310235977172851562e+01
-3.701682281494140625e+01,-3.402196121215820312e+01
-1.731703758239746094e+01,-8.313154220581054688e+00
-1.733766174316406250e+01,4.567489242553710938e+01
-2.514958000183105469e+01,-2.243835830688476562e+01
-4.581616592407226562e+01,-7.737357139587402344e+00
3.278756332397460938e+01,3.447502899169921875e+01
-1.983774375915527344e+01,-1.665333557128906250e+01
4.082946014404296875e+01,3.229484558105468750e+01
2.861322975158691406e+01,1.518398761749267578e+01
-2.682792663574218750e+01,3.395793151855468750e+01
2.676456451416015625e+01,-2.579257965087890625e+01
-4.045951366424560547e+00,2.917727470397949219e+01
1.145866107940673828e+01,-7.907791614532470703e+00
-2.403961181640625000e+01,-2.940044403076171875e+01
1.094841480255126953e+01,-7.224977493286132812e+00
-4.790168762207031250e+00,1.214064836502075195e+00
-1.608322143554687500e+01,-5.154303550720214844e+00
-9.562471881508827209e-03,4.755764389038085938e+01
-1.977341461181640625e+01,4.322958946228027344e+00
1.685630989074707031e+01,3.562755203247070312e+01
7.816473484039306641e+00,-2.369191551208496094e+01
2.856367492675781250e+01,-2.179084062576293945e+00
-3.052000999450683594e+01,-3.176456069946289062e+01
2.256972312927246094e+01,-5.073854064941406250e+01
7.920566558837890625e+00,9.985650062561035156e+00
4.665520858764648438e+01,4.492484569549560547e+00
-3.699643325805664062e+01,-3.339776611328125000e+01
4.489486312866210938e+01,1.920496368408203125e+01
2.490261840820312500e+01,-2.417199897766113281e+01
-4.702054560184478760e-01,-2.445851325988769531e+01
-1.292200374603271484e+01,-2.170192527770996094e+01
7.416405200958251953e+00,4.960430526733398438e+01
-4.340606307983398438e+01,1.202979087829589844e+01
3.720135879516601562e+01,-3.224219131469726562e+01
-4.073625183105468750e+01,9.966621398925781250e+00
-3.407604217529296875e+01,-3.236945724487304688e+01
2.989702987670898438e+01,-3.912914991378784180e+00
1.662415313720703125e+01,-5.168902206420898438e+01
2.317375564575195312e+01,-2.416400146484375000e+01
7.078521251678466797e+00,-4.475820159912109375e+01
2.226560401916503906e+01,1.200129222869873047e+01
-4.851253509521484375e+01,2.624786758422851562e+01
1.272141170501708984e+01,5.546413421630859375e+01
-2.279042243957519531e+01,-2.744892120361328125e+01
1.650810360908508301e+00,-1.078682518005371094e+01
4.291245651245117188e+01,1.986862564086914062e+01
-3.594869995117187500e+01,3.899753570556640625e+01
1.112504100799560547e+01,2.665747070312500000e+01
-1.341219425201416016e+01,-1.739421844482421875e+01
-1.140641117095947266e+01,2.739014434814453125e+01
1.305873870849609375e+01,2.560624313354492188e+01
4.114120483398437500e+01,-3.307535552978515625e+01
2.889526176452636719e+01,1.557481861114501953e+01
-1.338653755187988281e+01,3.909725570678710938e+01
4.593848800659179688e+01,-1.178969955444335938e+01
4.173778533935546875e+01,8.106241226196289062e+00
4.409197616577148438e+01,2.019631195068359375e+01
5.029982757568359375e+01,-6.610547065734863281e+00
5.481640243530273438e+01,-1.032916927337646484e+01
-4.053704833984375000e+01,-9.260820388793945312e+00
-1.751905441284179688e+00,4.261698532104492188e+01
4.495610809326171875e+01,9.305364608764648438e+00
2.495031356811523438e+00,-6.428604125976562500e+01
3.072411537170410156e+01,-4.340642547607421875e+01
3.274553680419921875e+01,-2.768730926513671875e+01
-1.806932449340820312e+01,4.668094635009765625e+01
-2.820644569396972656e+01,1.858157157897949219e+01
-4.063982391357421875e+01,1.123092555999755859e+01
-3.971594619750976562e+01,-7.875897407531738281e+00
3.050820732116699219e+01,-4.623849868774414062e+01
5.040746307373046875e+01,-5.650564193725585938e+00
1.933085441589355469e+00,-6.481284332275390625e+01
4.999358749389648438e+01,-2.381765365600585938e+00
2.199419593811035156e+01,-5.082049560546875000e+01
-1.420878648757934570e+00,4.194989395141601562e+01
-9.850483894348144531e+00,3.471221542358398438e+01
7.851675033569335938e+00,-4.595397567749023438e+01
-1.978244781494140625e+01,3.652033805847167969e+00
-3.340925979614257812e+01,1.398529338836669922e+01
-2.938939666748046875e+01,3.274121093750000000e+01
2.976081848144531250e+00,-6.582020568847656250e+01
1.790392494201660156e+01,3.703676986694335938e+01
-2.788179588317871094e+01,1.887759208679199219e+01
-1.878837394714355469e+01,4.150617599487304688e+00
-1.683011054992675781e+01,-2.366749525070190430e+00
4.112783432006835938e+01,-3.387253570556640625e+01
1.227489471435546875e+01,5.544264602661132812e+01
3.628189086914062500e+01,2.843683433532714844e+01
-5.020146179199218750e+01,1.358231639862060547e+01
4.370281600952148438e+01,9.045605659484863281e+00
-5.449903964996337891e+00,2.975170135498046875e+01
-4.875164985656738281e+00,2.036108016967773438e+00
1.022035980224609375e+01,5.368991851806640625e+01
2.015330696105957031e+01,-2.559964179992675781e+01
4.551990127563476562e+01,2.628118896484375000e+01
-3.218151855468750000e+01,3.360491943359375000e+01
1.354936695098876953e+01,-2.251596450805664062e+01
-1.645606040954589844e+01,-2.316735839843750000e+01
-2.197366905212402344e+01,-1.861224174499511719e+01
9.606829643249511719e+00,-2.431317329406738281e+01
-2.365181159973144531e+01,1.387034702301025391e+01
4.027020263671875000e+01,-3.346192932128906250e+01
-8.130704879760742188e+00,-3.718478012084960938e+01
1.488940238952636719e+00,-1.260467624664306641e+01
