y1,y2,theta,phi
4.614881515502929688e+00,4.350351810455322266e+00,9.311925801443895478e-01,1.652466492683413168e+00
8.752471208572387695e-01,3.434422254562377930e+00,2.085951986838933347e+00,6.099039974104923267e+00
3.955556079745292664e-02,2.110231518745422363e-01,3.158266869990192571e+00,4.731075407404299327e+00
1.866723656654357910e+00,5.948827266693115234e+00,2.057552938785677910e+00,1.381861996649015323e+00
3.556604623794555664e+00,-4.200057029724121094e+00,1.060123681324946832e+00,3.164140768382634139e+00
1.119915723800659180e+00,-2.585421562194824219e+00,4.186003101164114781e+00,2.424558224244254490e+00
3.928960561752319336e+00,4.787518978118896484e+00,1.065379070866575351e+00,1.248724446624367657e+00
-4.324325919151306152e-01,1.410591006278991699e+00,3.051610076251261017e+00,5.350449174724511536e+00
-3.442057967185974121e-01,3.938882350921630859e-01,3.258850951576415245e+00,4.871707508841081946e+00
-2.446062088012695312e+00,9.906590729951858521e-02,4.296330413449937602e+00,5.369431639002390177e+00
3.947007894515991211e+00,-3.985374450683593750e+00,1.147675693736740721e+00,3.376960942078887307e+00
1.966120004653930664e+00,-4.224431887269020081e-02,3.706831346702784025e+00,2.315815449416723126e+00
-3.619635581970214844e+00,-2.993885755538940430e+00,5.797945001963035416e+00,5.007148913965945525e+00
-5.284034252166748047e+00,4.492673873901367188e+00,4.110404581097514942e+00,1.810032565793384229e+00
2.493099689483642578e+00,4.643501281738281250e+00,1.401236957959854479e+00,6.029095184188155709e-01
-1.742941260337829590e+00,6.269169807434082031e+00,3.404893283858157371e+00,1.722963698327843352e+00
2.015918731689453125e+00,3.992709875106811523e+00,1.410709531738642886e+00,1.621696334902198444e-01
-1.391539573669433594e+00,-9.216759204864501953e-01,4.131824371366533910e+00,4.738305195880288423e+00
-5.898740768432617188e+00,4.165362358093261719e+00,4.416674104832837955e+00,1.978302902580934441e+00
3.483030557632446289e+00,-4.159494400024414062e+00,1.068721517521439068e+00,3.091574804958944878e+00
-3.641512870788574219e+00,2.551079750061035156e+00,4.316424983941156590e+00,2.386552968974632871e-01
-8.235215544700622559e-01,5.067245483398437500e+00,2.897087575937414616e+00,6.991834286647661267e-01
2.302797317504882812e+00,1.898921847343444824e+00,1.240881732454452768e+00,5.316468569893499030e+00
4.289872646331787109e+00,-5.771691799163818359e+00,3.393364761198545687e-01,4.388198104827169210e+00
-4.606586933135986328e+00,2.782026767730712891e+00,4.571561576447030539e+00,6.680970163639035064e-01
4.491727828979492188e+00,-4.858971595764160156e+00,8.175700941839194602e-01,4.043200977730628587e+00
1.949865460395812988e+00,-1.151714801788330078e+00,3.504889830957936159e+00,3.076805510409992284e+00
8.816506862640380859e-01,-6.420274734497070312e+00,6.147516213569956811e+00,2.356143027262577405e+00
1.059025883674621582e+00,4.458024501800537109e+00,2.083966755686661010e+00,3.141734339903932138e-01
-2.236847430467605591e-01,-2.632261514663696289e+00,4.368999661959502845e+00,3.621643893188043251e+00
5.446146011352539062e+00,-2.205910444259643555e+00,2.055522473554129537e+00,4.402132790264392526e+00
-8.093756675720214844e+00,4.480140507221221924e-01,1.521727983215173663e-01,1.886303886104414795e+00
4.172579288482666016e+00,4.220879077911376953e+00,1.337853446901329457e+00,1.634510959912722106e+00
1.636747717857360840e+00,4.929893016815185547e+00,1.890336237652279205e+00,6.068733296773504149e-01
-4.082594394683837891e+00,-2.580278813838958740e-01,5.129337052482124015e+00,5.807098735440949788e+00
-1.025345563888549805e+00,4.587760925292968750e+00,2.960580524993918328e+00,4.759559104770257898e-01
2.913349151611328125e+00,-6.138916492462158203e+00,9.182297580460771491e-02,3.872353020510762356e+00
1.174342036247253418e+00,3.606189966201782227e+00,1.915329856162789390e+00,6.179217447070085356e+00
-1.921581506729125977e+00,-3.721049785614013672e+00,5.226945206690579937e+00,4.220187148485815776e+00
-2.160916566848754883e+00,3.505251169204711914e+00,3.512806563262675486e+00,1.314209297738784810e-01
2.625648975372314453e+00,-5.311816215515136719e+00,5.247624230378546972e-01,3.054278362112659462e+00
-6.338104248046875000e+00,-1.266116261482238770e+00,3.674137263418379984e-01,2.022750534028698033e-01
9.598942995071411133e-01,6.141304016113281250e+00,2.403239787651872295e+00,1.370823794088156689e+00
-2.137022912502288818e-01,-3.815615922212600708e-02,3.336512097902775587e+00,4.695069342851458494e+00
-6.844796180725097656e+00,3.063543796539306641e+00,5.092310887327997193e+00,1.841105987568917079e+00
-1.381567597389221191e+00,-9.639117717742919922e-01,4.140164092424429398e+00,4.722251238585015720e+00
-7.031696289777755737e-02,5.050627708435058594e+00,2.600861043219306445e+00,6.712635771083909075e-01
3.379377424716949463e-01,-6.743977546691894531e+00,5.959460722509809294e+00,2.124950373954392902e+00
1.419068455696105957e+00,4.061498165130615234e+00,1.819953560324155895e+00,1.344069631051910130e-01
3.278329372406005859e+00,6.938587427139282227e-01,2.978925101072348980e+00,2.296610067909531150e+00
-4.392539978027343750e+00,4.318520069122314453e+00,4.079788788967666058e+00,1.253883566830128471e+00
-4.765189811587333679e-02,1.486750841140747070e-01,3.210224570240514108e+00,4.725498680414693453e+00
-3.281636714935302734e+00,1.507005929946899414e+00,4.381118426797244503e+00,6.007227653787212240e+00
-1.972573399543762207e+00,3.694455862045288086e+00,3.418677398833714243e+00,1.653691301157260984e-01
4.901189327239990234e+00,-2.281161069869995117e+00,1.953440025814493497e+00,3.940977385100361996e+00
-5.710617065429687500e+00,-2.564070701599121094e+00,7.202122927980657563e-01,5.750928053979573740e+00
2.228004455566406250e+00,-5.524743795394897461e-01,3.444124412011506209e+00,2.754447949504044590e+00
-3.749339342117309570e+00,4.768627643585205078e+00,3.856309376507117026e+00,1.207430458762727588e+00
-2.258553028106689453e+00,4.193244934082031250e+00,3.467712717921641818e+00,4.370416454214327007e-01
4.777464866638183594e+00,-2.044035673141479492e+00,2.059698110359190260e+00,3.885192293784867523e+00
5.122830867767333984e+00,4.098018169403076172e+00,7.583137223378469960e-01,1.827298221979747561e+00
-7.051745414733886719e+00,3.029872477054595947e-01,6.278533200129261083e+00,1.023150986064737200e+00
-7.512049674987792969e+00,1.028540015220642090e+00,6.131013010528649332e+00,1.523474483731441120e+00
2.865913629531860352e+00,5.078689098358154297e+00,1.504685708999652149e+00,9.710631216043773550e-01
1.581844687461853027e+00,4.229566574096679688e+00,1.760778894595906197e+00,2.264482598122715962e-01
2.101875782012939453e+00,-5.834150314331054688e+00,1.544073547317624251e-01,3.268150963829136391e+00
-1.297010183334350586e+00,1.445003986358642578e+00,3.474804780373920821e+00,5.530317292748076596e+00
-1.668869256973266602e+00,3.999889135360717773e+00,3.274699994546912851e+00,2.543788807819034048e-01
5.238350033760070801e-01,6.493333816528320312e+00,2.599449537310066560e+00,1.605357188337640961e+00
-9.405062794685363770e-01,-3.568319082260131836e+00,4.895487734209877040e+00,3.704862821111110538e+00
6.911026835441589355e-01,2.775693655014038086e+00,2.237016202726811009e+00,5.795819349745730875e+00
7.572706341743469238e-01,2.476342439651489258e+00,2.229258494069345620e+00,5.650364331318973754e+00
5.039959907531738281e+00,-4.803225517272949219e+00,8.422957371639380186e-01,4.374691184262909260e+00
4.921525478363037109e+00,-4.272592544555664062e+00,1.061202041132613072e+00,4.163546141534964384e+00
-4.783839702606201172e+00,4.206099510192871094e+00,4.159716059462962967e+00,1.391244626428973286e+00
-5.010562896728515625e+00,-2.745754003524780273e+00,3.398958299082991963e-01,5.398323130497514555e+00
8.637481331825256348e-01,-2.335547447204589844e+00,4.101907046426630288e+00,3.075074604942301004e+00
-4.257582187652587891e+00,1.964108109474182129e+00,4.631658846320874545e+00,2.678816616415204965e-01
1.838669538497924805e+00,-5.471165657043457031e+00,3.819449178197551475e-01,2.427642496543230166e+00
-7.391585350036621094e+00,3.827213943004608154e-01,1.126384073997743346e-01,1.226332596048830714e+00
-6.966353893280029297e+00,2.159970998764038086e+00,5.444800560358342700e+00,1.601776198099596815e+00
-7.334568500518798828e+00,2.847475707530975342e-01,1.388099710593195257e-01,1.172302460501750465e+00
-4.167254447937011719e+00,-1.094789505004882812e+00,5.431585223758660597e+00,5.613466668735042298e+00
1.219845652580261230e+00,-5.679528713226318359e+00,6.179390930521462266e+00,3.108257102889138590e+00
-1.286491990089416504e+00,-7.325118184089660645e-01,4.041934810631488517e+00,4.765016683225598904e+00
2.243008852005004883e+00,-9.057683944702148438e-01,3.346808491129531937e+00,3.049136355708005564e+00
-2.070771306753158569e-01,-4.037724018096923828e+00,4.942429226850967083e+00,3.169060569331258126e+00
-5.867531776428222656e+00,-2.305205345153808594e+00,6.665119787769694382e-01,5.873233242672435850e+00
-6.455314159393310547e+00,3.617299795150756836e+00,4.804971637305747834e+00,1.936714058552143181e+00
5.726849555969238281e+00,-3.380123376846313477e+00,1.513069084351085225e+00,4.641409365035524814e+00
7.440440058708190918e-01,5.568150043487548828e+00,2.384435524216091284e+00,9.694091999967586748e-01
-2.215471267700195312e-01,-6.705214381217956543e-01,3.591689867903532285e+00,4.434730741820463784e+00
1.540259361267089844e+00,2.103505373001098633e+00,1.797929552884329318e+00,5.393070848555065133e+00
5.369786262512207031e+00,-2.720361709594726562e+00,1.835165597211103394e+00,4.347468239336927276e+00
-1.278114318847656250e+00,6.021060466766357422e+00,3.201983650136439152e+00,1.407241290344613871e+00
3.673657894134521484e+00,1.142829298973083496e+00,2.731726649246330574e+00,2.209248451949282099e+00
-1.530586242675781250e+00,-4.807304382324218750e+00,5.606127939465752164e+00,3.865582538946118252e+00
3.838147878646850586e+00,4.461331844329833984e+00,1.551975677349335614e+00,1.561940464949284069e+00
2.928491592407226562e+00,-3.159037232398986816e-02,3.144646595554842605e+00,2.632066276137044358e+00
-1.916830420494079590e+00,-5.351792812347412109e+00,6.091115087055947619e+00,4.094484316909114519e+00
-7.880001544952392578e+00,8.689714670181274414e-01,6.273011046304581839e+00,1.760909702180201375e+00
-2.911033153533935547e+00,-3.982469320297241211e+00,5.830788358682418071e+00,4.590662908064843784e+00
-1.861150264739990234e+00,1.743780374526977539e+00,3.676031481074811147e+00,5.699089489961749244e+00
9.917061328887939453e-01,5.097277641296386719e+00,2.215335764218403281e+00,6.682602485974515893e-01
-7.029409885406494141e+00,2.424327611923217773e+00,5.368208549871993363e+00,1.729210385572140796e+00
-6.216584682464599609e+00,1.207613706588745117e+00,5.549395883134262242e+00,8.039176473685910596e-01
-3.923637628555297852e+00,9.112393856048583984e-01,4.735697087761704616e+00,6.036646116505532511e+00
3.011064231395721436e-01,6.556316375732421875e+00,2.677590448299087988e+00,1.666227987888370343e+00
4.756793022155761719e+00,4.152138710021972656e+00,9.182215992455906584e-01,1.742465805596952189e+00
1.700580716133117676e+00,-1.388107180595397949e+00,3.684343452799346164e+00,2.939098778349400032e+00
-5.185573101043701172e+00,1.061200261116027832e+00,5.225617812010739271e+00,3.495576553072398673e-01
-2.437258005142211914e+00,3.404892683029174805e+00,3.639573042509086864e+00,1.562579370184001837e-01
1.536666035652160645e+00,-5.735102653503417969e+00,6.267493334875419819e+00,3.173831759178231682e+00
4.569948613643646240e-01,-3.347805023193359375e+00,4.585780121837663259e+00,2.739682511920026098e+00
4.257042884826660156e+00,3.663367509841918945e+00,1.568009671484255962e+00,1.838805527287893371e+00
1.772915244102478027e+00,5.882767200469970703e+00,2.058948565850803547e+00,1.306955403658742298e+00
-4.331117153167724609e+00,3.446238994598388672e+00,4.319881452772090569e+00,8.333702450190817457e-01
-1.098625063896179199e+00,-4.121533393859863281e+00,5.189405768658414964e+00,3.699618537321858192e+00
-4.739866554737091064e-01,-3.011383533477783203e+00,4.563596227483317058e+00,3.601320039658708172e+00
-5.964334011077880859e-01,-3.911010742187500000e+00,4.966504741529101707e+00,3.427973845723922164e+00
-8.064972758293151855e-01,-5.556697368621826172e+00,5.992120303037717477e+00,3.638290105245598927e+00
-6.791290760040283203e+00,5.701899528503417969e-01,6.048640342831276939e+00,9.455093628931382499e-01
-1.940593838691711426e+00,2.075865983963012695e+00,3.662852203874142010e+00,5.810119460969269234e+00
4.613568782806396484e+00,-1.697424769401550293e+00,2.080645743193612507e+00,3.567225056559926166e+00
1.100187778472900391e+00,-5.660063266754150391e+00,6.137809844142782190e+00,3.098575293834194166e+00
2.187026500701904297e+00,-4.419569969177246094e+00,6.522730333865585095e-01,2.221360673648876016e+00
-3.764642477035522461e+00,-1.350116968154907227e+00,5.286668327981935533e+00,5.413976095167218006e+00
-3.591895341873168945e+00,-3.859259366989135742e+00,6.229600958139148936e+00,4.817866753644081790e+00
3.136681556701660156e+00,-1.277058243751525879e+00,2.936703480947322031e+00,3.688875320552420956e+00
-4.215862274169921875e+00,2.234849929809570312e+00,4.564867339439791394e+00,3.383970032577546250e-01
-2.699453532695770264e-01,3.762065172195434570e-01,3.233262660150801437e+00,4.848274368752291785e+00
4.612719058990478516e+00,-1.791914105415344238e+00,2.055358082216139692e+00,3.602759062207804952e+00
-8.431183546781539917e-02,5.295270919799804688e+00,2.622670783915179271e+00,7.925844660621812476e-01
-3.714108228683471680e+00,1.537856101989746094e+00,4.533124927559250672e+00,6.160037249188757613e+00
1.985507488250732422e+00,3.313339948654174805e+00,1.295956126353884130e+00,6.094883510544296890e+00
-6.667582511901855469e+00,-1.066893935203552246e+00,5.397547336441266275e-01,4.264244671335645775e-01
4.829458236694335938e+00,3.154551744461059570e+00,1.411792976389532051e+00,2.101434963060264227e+00
-3.713932514190673828e+00,9.500415921211242676e-01,4.650554273137404770e+00,5.983900384238339143e+00
1.483520388603210449e+00,-6.012073040008544922e+00,8.432086674142995342e-02,2.697240360057554298e+00
3.276551008224487305e+00,-4.840798377990722656e+00,7.669767398890982024e-01,3.233026978666799334e+00
-1.161698818206787109e+00,6.426853656768798828e+00,3.245749272252185680e+00,1.702749227352688743e+00
-2.127515554428100586e+00,-2.278983354568481445e+00,4.795840366311230341e+00,4.629166719843521349e+00
3.474412918090820312e+00,-5.863532543182373047e+00,2.494569051576846774e-01,3.938562384219594925e+00
-3.525655984878540039e+00,8.096047043800354004e-01,4.612588404881119430e+00,5.901501442343771053e+00
-2.859224937856197357e-02,6.835865497589111328e+00,2.857598292435253651e+00,1.938527466223913809e+00
-3.283558607101440430e+00,4.320316791534423828e+00,3.840129696103266266e+00,8.317623026820273324e-01
-6.073266029357910156e+00,-2.394760131835937500e+00,8.323753729635688936e-01,5.947758810414644159e+00
-6.095391273498535156e+00,3.717534542083740234e+00,4.649436954708197511e+00,1.798245142027869559e+00
-3.844058036804199219e+00,4.203041076660156250e+00,3.998521699160188625e+00,9.751865149008164257e-01
1.731628894805908203e+00,3.198939085006713867e+00,1.497206144638595138e+00,5.996202853511809039e+00
2.195171862840652466e-01,-4.959435462951660156e+00,5.235289161662239898e+00,2.601215776372394206e+00
4.713903903961181641e+00,-2.857649087905883789e+00,1.695433791728414352e+00,3.780294071549233248e+00
-1.823128938674926758e+00,3.406086921691894531e+00,3.396781702670155667e+00,4.559853574497308576e-02
4.164883136749267578e+00,-5.221257209777832031e+00,6.179053988045664081e-01,4.004872799346101964e+00
-2.639668226242065430e+00,-3.021114826202392578e+00,5.244745595512125824e+00,4.669621048370094840e+00
-6.583474159240722656e+00,3.101956844329833984e+00,5.005492753837364361e+00,1.709798962272145229e+00
-5.651148796081542969e+00,2.977482318878173828e+00,4.788559031307752178e+00,1.219390289986573839e+00
-1.649226665496826172e+00,5.398192405700683594e+00,3.238175935819108897e+00,1.020725148414318051e+00
4.419740676879882812e+00,-1.355509281158447266e+00,2.274669656907994497e+00,3.507917844593737566e+00
2.047528505325317383e+00,2.421757459640502930e+00,1.328930572831453549e+00,5.581042294494872102e+00
-8.061926364898681641e-01,-1.617694497108459473e+00,4.153812672187898514e+00,4.254937683175842089e+00
-5.244724079966545105e-02,6.504870891571044922e+00,2.785386433231133552e+00,1.652772408024098194e+00
2.129362583160400391e+00,-4.804324626922607422e+00,6.014799438404249132e-01,2.357286364470981166e+00
-5.485760569572448730e-01,5.584554672241210938e+00,2.849716714168589515e+00,1.004107568603527900e+00
2.660593986511230469e+00,2.574824988842010498e-01,3.321097532597480750e+00,2.360696200592164562e+00
1.131075769662857056e-01,-6.520119667053222656e+00,5.752158272044919585e+00,2.229585944064478298e+00
-2.199592828750610352e+00,-4.338376045227050781e+00,5.653403051023533799e+00,4.238183172559554457e+00
4.170826911926269531e+00,6.354658603668212891e-01,2.483880908176162361e+00,2.526788324303761879e+00
1.302304506301879883e+00,2.736485004425048828e+00,1.835726049791118530e+00,5.745592474300361019e+00
-3.878925561904907227e+00,3.299619674682617188e+00,4.225608254020245980e+00,6.047018567090138852e-01
6.127624988555908203e+00,-3.024489164352416992e+00,1.624130192936515726e+00,4.877654999106282752e+00
3.419878482818603516e+00,-5.309601783752441406e+00,5.454953018523194253e-01,3.564847953820198700e+00
2.560852527618408203e+00,3.883504152297973633e+00,9.527724697297280665e-01,2.471631914673479424e-01
-3.166204214096069336e+00,4.035743713378906250e+00,3.848255852117237641e+00,6.764835165315626897e-01
4.794996738433837891e+00,2.760008811950683594e+00,1.613992326855299808e+00,2.163088244297779461e+00
-1.093587204813957214e-01,4.420818328857421875e+00,2.598463340766509422e+00,3.290647163132118802e-01
-5.012748718261718750e+00,2.400133609771728516e+00,4.775769041578632468e+00,7.134201590646012114e-01
-5.684254646301269531e+00,2.705775499343872070e+00,4.877740951063417540e+00,1.130079973802294191e+00
7.023240923881530762e-01,3.531259059906005859e+00,2.187395747922261879e+00,6.148961858177380613e+00
2.557035923004150391e+00,-5.627671241760253906e+00,3.638214122264114558e-01,3.257833271026897570e+00
4.807148456573486328e+00,4.251589298248291016e+00,8.708829342645548754e-01,1.721021517631710740e+00
-5.737934112548828125e+00,-2.519965410232543945e+00,7.133321154142219234e-01,5.769811466225318597e+00
1.491417765617370605e+00,3.009556293487548828e+00,1.681456504829783816e+00,5.881837710963404575e+00
4.824980735778808594e+00,3.821698725223541260e-01,2.026853922604006542e+00,2.722465166090336286e+00
2.691809654235839844e+00,-5.305583000183105469e+00,5.327934050108529274e-01,3.095678793608330093e+00
-3.473695516586303711e+00,1.205980181694030762e+00,4.522345148145524796e+00,5.979525374832670437e+00
2.759886503219604492e+00,4.998743057250976562e+00,1.484501752191434321e+00,8.816072832266519388e-01
-2.336648702621459961e+00,4.376872539520263672e+00,3.485182207354427852e+00,5.443387295355722744e-01
8.076967000961303711e-01,-2.151494264602661133e+00,4.045084556987658786e+00,3.242357578439989396e+00
-1.300681352615356445e+00,3.184697777032852173e-02,3.828330103513551741e+00,5.030768723740879800e+00
3.205132246017456055e+00,-1.501543998718261719e+00,2.877350266440909632e+00,3.962026806169005155e+00
-5.259417891502380371e-01,-6.817454814910888672e+00,5.551535908312922096e+00,1.952551597909300884e+00
-6.729454040527343750e+00,7.182571887969970703e-01,5.969726568619818430e+00,9.450098198940064531e-01
4.570761203765869141e+00,1.526120185852050781e+00,2.131443744894271131e+00,2.341604004543163864e+00
1.691282391548156738e+00,-1.460273027420043945e+00,3.623837358943632569e+00,3.203180410590044769e+00
3.594663143157958984e-01,-5.479119300842285156e+00,5.892312589988433658e+00,3.190888004594345961e+00
-3.609187126159667969e+00,9.267945885658264160e-01,4.620035606179796694e+00,5.950967477639784953e+00
2.246002912521362305e+00,5.012903690338134766e+00,1.639872636228649982e+00,7.442958524787923746e-01
5.978934764862060547e+00,-3.308799743652343750e+00,1.533969147317159942e+00,4.810283376088438700e+00
-2.306128501892089844e+00,-3.069726228713989258e+00,5.113795233315729050e+00,4.530202051812279862e+00
3.806904554367065430e+00,9.831436909735202789e-03,2.690925017980039247e+00,2.784058685088772744e+00
-3.322525024414062500e+00,4.398620128631591797e+00,3.838986356892567287e+00,8.743392771778275563e-01
-4.581969261169433594e+00,2.206120729446411133e+00,4.687200481603229107e+00,4.711658333496098194e-01
2.574317693710327148e+00,-4.450881958007812500e+00,7.901724096977653655e-01,2.510840219220849434e+00
2.693414390087127686e-01,-3.764381647109985352e+00,4.766822703661460991e+00,2.803123756140608602e+00
-6.346915721893310547e+00,3.278330564498901367e+00,4.885098962490763697e+00,1.690079390627650335e+00
4.403738021850585938e+00,-4.535825252532958984e+00,9.402674863677913386e-01,3.890388261747445675e+00
2.279127359390258789e+00,2.109722852706909180e+00,1.171436638897249694e+00,5.435661612842751289e+00
-5.726128578186035156e+00,3.362159013748168945e+00,4.678667004801684293e+00,1.430145470684740294e+00
3.891975402832031250e+00,-1.400810480117797852e+00,2.581003251712390423e+00,3.744392789879139372e+00
-1.582544088363647461e+00,-4.811611175537109375e+00,5.625295435192290583e+00,3.887654522189748718e+00
-1.703349351882934570e+00,-4.529972553253173828e+00,5.556256051481447855e+00,3.954310265338178976e+00
-5.539739608764648438e+00,1.671523571014404297e+00,5.154290780775286684e+00,6.750170932861420114e-01
5.134840965270996094e+00,3.679916620254516602e+00,9.189208819313638976e-01,1.998181324752875021e+00
-6.950082302093505859e+00,2.466770172119140625e+00,5.328384125893109058e+00,1.694260936524437211e+00
5.730528831481933594e+00,-5.065629482269287109e+00,6.822970968550782223e-01,5.070545998736941229e+00
-4.797710895538330078e+00,-5.080744028091430664e-01,5.527293603386563170e+00,6.002509125620733244e+00
2.187940835952758789e+00,4.950352191925048828e+00,1.645131451394229893e+00,6.996178782026634124e-01
6.120812892913818359e+00,-2.080401659011840820e+00,1.967501520681250948e+00,4.949393505304883867e+00
5.526868700981140137e-01,-5.936639785766601562e+00,5.887630426325260125e+00,2.676506753614044332e+00
-6.288620948791503906e+00,2.145613193511962891e+00,5.214315841961459697e+00,1.198807124661326551e+00
1.969608187675476074e+00,5.608999729156494141e+00,1.935132939962564524e+00,1.109558726289268771e+00
4.244933128356933594e+00,-1.577033042907714844e+00,2.374379745364579630e+00,3.741290675603957450e+00
-2.510469436645507812e+00,-4.238540649414062500e+00,5.745715689922642255e+00,4.397278341756350351e+00
-3.422939538955688477e+00,3.417176008224487305e+00,4.035792740438374437e+00,4.876760956227174648e-01
-6.476716995239257812e+00,2.878517627716064453e+00,5.044802631146274585e+00,1.576066594544627941e+00
-5.751150131225585938e+00,-2.910502910614013672e+00,9.552556331686220537e-01,5.732173373327236199e+00
1.155688524246215820e+00,-1.011883020401000977e+00,3.393381396303258413e+00,3.886824901855246761e+00
-1.392594218254089355e+00,-4.455396175384521484e+00,5.436789015079813936e+00,3.814000284408920471e+00
3.499973297119140625e+00,-8.717731237411499023e-01,2.818598263793452574e+00,3.355390335391080114e+00
-3.932697296142578125e+00,2.429431200027465820e+00,4.441534534858289973e+00,2.994558639135117550e-01
5.261183738708496094e+00,1.903567790985107422e+00,1.415577820797808695e+00,2.551026014188797930e+00
7.643013447523117065e-02,5.249622344970703125e+00,2.568246725832938004e+00,7.705255879021232213e-01
4.820236206054687500e+00,4.477637767791748047e+00,7.717042958501221239e-01,1.649024138454649346e+00
5.740613937377929688e+00,-2.806326627731323242e+00,1.780540703239261280e+00,4.618182231796811088e+00
-5.758377075195312500e+00,-3.337250351905822754e-01,5.896640629802126554e+00,1.585481927394740143e-01
-6.254952907562255859e+00,4.259218692779541016e+00,4.512317108907147656e+00,2.259904410530532815e+00
-5.741345405578613281e+00,-1.398692011833190918e+00,4.750455271451880374e-02,6.123658777937554198e+00
1.482498168945312500e+00,-1.720004320144653320e+00,3.787393035695532539e+00,3.004716858233114962e+00
-1.119236230850219727e+00,-4.967742443084716797e+00,5.569048037095136294e+00,3.683395883414818606e+00
3.249239027500152588e-01,2.344753891229629517e-01,3.029329258623343346e+00,4.683979939677710647e+00
3.942216873168945312e+00,-1.562502741813659668e+00,2.540131643478684698e+00,3.888803051983480419e+00
-9.892212152481079102e-01,4.722533702850341797e+00,2.946924370553305472e+00,5.362040956709168693e-01
-2.912487506866455078e+00,-4.659878253936767578e+00,6.233110044166003227e+00,4.505993451742474676e+00
-5.900568485260009766e+00,-1.958964943885803223e+00,4.624999202968998468e-01,6.015665742628154788e+00
-1.893789649009704590e+00,-4.876029968261718750e+00,5.777689716347357951e+00,4.033831158333685885e+00
4.131026864051818848e-01,5.395017147064208984e+00,2.470893124428057419e+00,8.584086276911164770e-01
1.264294505119323730e+00,-1.503869175910949707e+00,3.661110648773497900e+00,3.513056530394022214e+00
3.362045049667358398e+00,4.866509437561035156e+00,1.179775709787989735e+00,9.970792020911980469e-01
4.502746582031250000e+00,2.626769065856933594e+00,1.868349109691929799e+00,2.085382117407312386e+00
4.614269256591796875e+00,-2.334043502807617188e+00,1.843268998671725001e+00,3.650890137639196453e+00
