y1,y2,theta,phi
7.140487670898437500e+00,-6.247603416442871094e+00,9.311925801443895478e-01,1.652466492683413168e+00
-1.579081249237060547e+01,-4.460493087768554688e+01,2.085951986838933347e+00,6.099039974104923267e+00
5.546474838256835938e+01,1.111607360839843750e+01,3.158266869990192571e+00,4.731075407404299327e+00
1.123545265197753906e+01,-2.786660575866699219e+01,2.057552938785677910e+00,1.381861996649015323e+00
1.496332454681396484e+01,1.465522861480712891e+01,1.060123681324946832e+00,3.164140768382634139e+00
-2.110225296020507812e+01,8.629749298095703125e+00,4.186003101164114781e+00,2.424558224244254490e+00
6.591515064239501953e+00,-1.357146549224853516e+01,1.065379070866575351e+00,1.248724446624367657e+00
-8.449134826660156250e+00,-6.157299041748046875e+01,3.051610076251261017e+00,5.350449174724511536e+00
5.644411087036132812e+01,1.230203628540039062e+01,3.258850951576415245e+00,4.871707508841081946e+00
9.863740921020507812e+00,6.189599609375000000e+01,4.296330413449937602e+00,5.369431639002390177e+00
1.636935806274414062e+01,1.497433757781982422e+01,1.147675693736740721e+00,3.376960942078887307e+00
2.571417236328125000e+01,-1.678657341003417969e+01,3.706831346702784025e+00,2.315815449416723126e+00
-5.592910766601562500e+00,5.277206420898437500e+01,5.797945001963035416e+00,5.007148913965945525e+00
-2.124820899963378906e+01,4.229568958282470703e+00,4.110404581097514942e+00,1.810032565793384229e+00
4.602920055389404297e+00,-2.331405830383300781e+01,1.401236957959854479e+00,6.029095184188155709e-01
2.303637695312500000e+01,-2.181045532226562500e+01,3.404893283858157371e+00,1.722963698327843352e+00
-2.073830795288085938e+01,-4.085938644409179688e+01,1.410709531738642886e+00,1.621696334902198444e-01
1.259201335906982422e+01,6.226252365112304688e+01,4.131824371366533910e+00,4.738305195880288423e+00
-2.259148025512695312e+01,6.537430763244628906e+00,4.416674104832837955e+00,1.978302902580934441e+00
1.475212192535400391e+01,1.421944141387939453e+01,1.068721517521439068e+00,3.091574804958944878e+00
-3.100661468505859375e+01,-1.246802711486816406e+01,4.316424983941156590e+00,2.386552968974632871e-01
-8.395621180534362793e-01,-3.286405563354492188e+01,2.897087575937414616e+00,6.991834286647661267e-01
-4.197292327880859375e+01,-3.969190979003906250e+01,1.240881732454452768e+00,5.316468569893499030e+00
1.481754684448242188e+01,3.541019058227539062e+01,3.393364761198545687e-01,4.388198104827169210e+00
-3.155566596984863281e+01,-7.396311283111572266e+00,4.571561576447030539e+00,6.680970163639035064e-01
2.489177894592285156e+01,3.005219268798828125e+01,8.175700941839194602e-01,4.043200977730628587e+00
3.467666244506835938e+01,-1.028987526893615723e+00,3.504889830957936159e+00,3.076805510409992284e+00
