y1,y2,theta,phi
3.642392158508300781e+00,5.245147228240966797e+00,9.311925801443895478e-01,1.652466492683413168e+00
3.058182954788208008e+00,1.078761339187622070e+00,2.085951986838933347e+00,6.099039974104923267e+00
-3.299373090267181396e-01,1.125450730323791504e-01,3.158266869990192571e+00,4.731075407404299327e+00
5.493042469024658203e+00,2.626032114028930664e+00,2.057552938785677910e+00,1.381861996649015323e+00
-2.942409276962280273e+00,5.436227798461914062e+00,1.060123681324946832e+00,3.164140768382634139e+00
-4.291031837463378906e+00,8.139304518699645996e-01,4.186003101164114781e+00,2.424558224244254490e+00
4.108810901641845703e+00,4.475524425506591797e+00,1.065379070866575351e+00,1.248724446624367657e+00
1.118134498596191406e+00,-2.721403837203979492e-01,3.051610076251261017e+00,5.350449174724511536e+00
-1.051155030727386475e-01,-2.185606360435485840e-01,3.258850951576415245e+00,4.871707508841081946e+00
1.106949925422668457e+00,-2.315697669982910156e+00,4.296330413449937602e+00,5.369431639002390177e+00
-2.757164001464843750e+00,5.181153297424316406e+00,1.147675693736740721e+00,3.376960942078887307e+00
-3.636399030685424805e+00,1.402361989021301270e+00,3.706831346702784025e+00,2.315815449416723126e+00
-3.129909276962280273e+00,-3.913669109344482422e+00,5.797945001963035416e+00,5.007148913965945525e+00
5.221066474914550781e+00,-5.084846019744873047e+00,4.110404581097514942e+00,1.810032565793384229e+00
4.052607059478759766e+00,2.853940725326538086e+00,1.401236957959854479e+00,6.029095184188155709e-01
6.627299308776855469e+00,-8.103733658790588379e-01,3.404893283858157371e+00,1.722963698327843352e+00
3.464699745178222656e+00,2.216514110565185547e+00,1.410709531738642886e+00,1.621696334902198444e-01
-1.850215315818786621e+00,-1.408152818679809570e+00,4.131824371366533910e+00,4.738305195880288423e+00
4.921899318695068359e+00,-5.732773303985595703e+00,4.416674104832837955e+00,1.978302902580934441e+00
-2.767959356307983398e+00,5.534576892852783203e+00,1.068721517521439068e+00,3.091574804958944878e+00
3.475580930709838867e+00,-3.356078863143920898e+00,4.316424983941156590e+00,2.386552968974632871e-01
5.196514606475830078e+00,-2.260228991508483887e-01,2.897087575937414616e+00,6.991834286647661267e-01
1.247722387313842773e+00,2.176240444183349609e+00,1.240881732454452768e+00,5.316468569893499030e+00
-4.228160381317138672e+00,3.473726749420166016e+00,3.393364761198545687e-01,4.388198104827169210e+00
3.713324069976806641e+00,-4.344850063323974609e+00,4.571561576447030539e+00,6.680970163639035064e-01
-3.638666391372680664e+00,4.389841556549072266e+00,8.175700941839194602e-01,4.043200977730628587e+00
-2.928148746490478516e+00,9.763807058334350586e-01,3.504889830957936159e+00,3.076805510409992284e+00
-6.950060844421386719e+00,1.804727792739868164e+00,6.147516213569956811e+00,2.356143027262577405e+00
4.126216411590576172e+00,1.424712538719177246e+00,2.083966755686661010e+00,3.141734339903932138e-01
-3.950317144393920898e+00,-6.800438165664672852e-01,4.368999661959502845e+00,3.621643893188043251e+00
-5.240578055381774902e-01,2.785936355590820312e+00,2.055522473554129537e+00,4.402132790264392526e+00
3.093433618545532227e+00,6.571507930755615234e+00,1.521727983215173663e-01,1.886303886104414795e+00
3.606237888336181641e+00,4.733590126037597656e+00,1.337853446901329457e+00,1.634510959912722106e+00
4.493013381958007812e+00,2.092522859573364258e+00,1.890336237652279205e+00,6.068733296773504149e-01
1.074811935424804688e+00,-4.122106075286865234e+00,5.129337052482124015e+00,5.807098735440949788e+00
4.792107105255126953e+00,-4.992161989212036133e-01,2.960580524993918328e+00,4.759559104770257898e-01
-5.106628894805908203e+00,3.068958520889282227e+00,9.182297580460771491e-02,3.872353020510762356e+00
3.194620609283447266e+00,1.373709678649902344e+00,1.915329856162789390e+00,6.179217447070085356e+00
-4.647748470306396484e+00,-2.232733488082885742e+00,5.226945206690579937e+00,4.220187148485815776e+00
4.000757694244384766e+00,-1.779069662094116211e+00,3.512806563262675486e+00,1.314209297738784810e-01
-5.263968467712402344e+00,4.391796588897705078e+00,5.247624230378546972e-01,3.054278362112659462e+00
1.010884344577789307e-01,-4.592175483703613281e+00,3.674137263418379984e-01,2.022750534028698033e-01
5.862598419189453125e+00,1.726705670356750488e+00,2.403239787651872295e+00,1.370823794088156689e+00
-6.301844716072082520e-01,-1.709644496440887451e-01,3.336512097902775587e+00,4.695069342851458494e+00
3.810232877731323242e+00,-6.672718524932861328e+00,5.092310887327997193e+00,1.841105987568917079e+00
-1.897976994514465332e+00,-1.416279196739196777e+00,4.140164092424429398e+00,4.722251238585015720e+00
4.995601177215576172e+00,5.034125447273254395e-01,2.600861043219306445e+00,6.712635771083909075e-01
-7.278134346008300781e+00,1.422313213348388672e+00,5.959460722509809294e+00,2.124950373954392902e+00
