y1,y2,theta,phi
1.232672929763793945e+00,5.069414138793945312e+00,9.311925801443895478e-01,1.652466492683413168e+00
-1.452778458595275879e+00,3.415970087051391602e+00,2.085951986838933347e+00,6.099039974104923267e+00
2.244039624929428101e-01,-4.277669429779052734e+00,3.158266869990192571e+00,4.731075407404299327e+00
-1.432062625885009766e+00,2.073600769042968750e+00,2.057552938785677910e+00,1.381861996649015323e+00
4.475687503814697266e+00,8.065668344497680664e-01,1.060123681324946832e+00,3.164140768382634139e+00
1.980566859245300293e+00,-2.841640710830688477e+00,4.186003101164114781e+00,2.424558224244254490e+00
3.578833639621734619e-01,5.091931819915771484e+00,1.065379070866575351e+00,1.248724446624367657e+00
-8.251697421073913574e-01,-4.007075786590576172e+00,3.051610076251261017e+00,5.350449174724511536e+00
9.124791622161865234e-02,-4.530864715576171875e+00,3.258850951576415245e+00,4.871707508841081946e+00
-7.402219772338867188e+00,-4.793236032128334045e-02,4.296330413449937602e+00,5.369431639002390177e+00
4.363630294799804688e+00,8.978012204170227051e-01,1.147675693736740721e+00,3.376960942078887307e+00
-7.743598818778991699e-01,-1.981466174125671387e+00,3.706831346702784025e+00,2.315815449416723126e+00
7.403845310211181641e+00,-2.529892921447753906e+00,5.797945001963035416e+00,5.007148913965945525e+00
-2.572368860244750977e+00,-1.909411311149597168e+00,4.110404581097514942e+00,1.810032565793384229e+00
-1.218897223472595215e+00,4.635120868682861328e+00,1.401236957959854479e+00,6.029095184188155709e-01
-1.981345176696777344e+00,-7.792599201202392578e-01,3.404893283858157371e+00,1.722963698327843352e+00
-1.934096217155456543e+00,4.655570507049560547e+00,1.410709531738642886e+00,1.621696334902198444e-01
1.435342073440551758e+00,-5.331776618957519531e+00,4.131824371366533910e+00,4.738305195880288423e+00
-2.547875404357910156e+00,-2.491817474365234375e+00,4.416674104832837955e+00,1.978302902580934441e+00
4.429481506347656250e+00,8.092238903045654297e-01,1.068721517521439068e+00,3.091574804958944878e+00
-6.170188426971435547e+00,5.252244472503662109e-01,4.316424983941156590e+00,2.386552968974632871e-01
-3.087632894515991211e+00,1.100742816925048828e+00,2.897087575937414616e+00,6.991834286647661267e-01
-1.850052475929260254e+00,6.004166126251220703e+00,1.240881732454452768e+00,5.316468569893499030e+00
6.661376953125000000e+00,1.884513497352600098e-01,3.393364761198545687e-01,4.388198104827169210e+00
-5.743979930877685547e+00,9.941942691802978516e-01,4.571561576447030539e+00,6.680970163639035064e-01
5.490162849426269531e+00,1.190872073173522949e+00,8.175700941839194602e-01,4.043200977730628587e+00
1.109251618385314941e+00,-2.512064456939697266e+00,3.504889830957936159e+00,3.076805510409992284e+00
4.546155929565429688e+00,-7.694939970970153809e-01,6.147516213569956811e+00,2.356143027262577405e+00
-2.000776767730712891e+00,3.275118589401245117e+00,2.083966755686661010e+00,3.141734339903932138e-01
3.134546279907226562e+00,-4.144811630249023438e+00,4.368999661959502845e+00,3.621643893188043251e+00
2.303268194198608398e+00,1.229517936706542969e+00,2.055522473554129537e+00,4.402132790264392526e+00
2.974654436111450195e+00,4.851056098937988281e+00,1.521727983215173663e-01,1.886303886104414795e+00
8.262206315994262695e-01,4.651698112487792969e+00,1.337853446901329457e+00,1.634510959912722106e+00
-1.784464955329895020e+00,3.489911556243896484e+00,1.890336237652279205e+00,6.068733296773504149e-01
-7.221158981323242188e+00,2.473412752151489258e+00,5.129337052482124015e+00,5.807098735440949788e+00
-3.445665359497070312e+00,1.121626377105712891e+00,2.960580524993918328e+00,4.759559104770257898e-01
