y1,y2
-1.311516404151916504e+00,2.597045898437500000e+00
1.725660920143127441e+00,-9.966509342193603516e-01
-3.000884652137756348e-01,-4.942561149597167969e+00
5.604534149169921875e+00,3.344313621520996094e+00
-2.107887744903564453e+00,8.713766187429428101e-02
6.873490810394287109e-01,6.309829711914062500e+00
5.320525646209716797e+00,-1.294979095458984375e+00
5.391193389892578125e+00,5.852642536163330078e+00
2.478961467742919922e+00,2.892968893051147461e+00
7.647476673126220703e+00,2.395424604415893555e+00
-9.399431943893432617e-01,-1.133192658424377441e+00
1.416483998298645020e+00,-1.032299757003784180e+00
-1.058973446488380432e-01,-3.648525714874267578e+00
9.726529717445373535e-01,-1.394890308380126953e+00
-6.167986392974853516e+00,-5.055699348449707031e+00
-2.910873413085937500e+00,-3.666214466094970703e+00
-1.176698446273803711e+00,-7.123537540435791016e+00
-4.441507458686828613e-01,-2.718107461929321289e+00
-5.741388320922851562e+00,6.629225611686706543e-01
-3.709120154380798340e-01,-5.055589199066162109e+00
-5.751134395599365234e+00,-6.515523910522460938e+00
-2.178760528564453125e+00,4.102912902832031250e+00
6.018959879875183105e-01,-4.250054359436035156e+00
-3.686143159866333008e-01,4.729038238525390625e+00
-1.064092636108398438e+00,5.466308116912841797e+00
-5.970023155212402344e+00,-3.791302919387817383e+00
6.051276683807373047e+00,3.720461726188659668e-01
3.405312061309814453e+00,5.905344486236572266e+00
3.312219381332397461e+00,-1.291865557432174683e-01
6.495450437068939209e-02,-5.624387264251708984e+00
2.973514318466186523e+00,-5.611606836318969727e-01
7.605041265487670898e-01,-2.297155857086181641e+00
-4.282285571098327637e-01,-1.547343015670776367e+00
-3.319634914398193359e+00,5.064455986022949219e+00
-2.092306852340698242e+00,-1.352075695991516113e+00
-2.044162988662719727e+00,2.052584886550903320e+00
3.708945751190185547e+00,-1.164628148078918457e+00
1.436463594436645508e+00,5.850424766540527344e+00
-1.272753834724426270e+00,-5.959827423095703125e+00
6.936171054840087891e+00,2.642850637435913086e+00
5.497379899024963379e-01,8.531517535448074341e-02
2.397514104843139648e+00,1.545027375221252441e+00
-2.048205375671386719e+00,-6.990953445434570312e+00
1.404751420021057129e+00,2.976229429244995117e+00
5.554861068725585938e+00,7.841972708702087402e-01
3.089123249053955078e+00,-2.339226722717285156e+00
1.833916068077087402e+00,-4.286265850067138672e+00
-2.475986003875732422e+00,5.062040328979492188e+00
-9.350744485855102539e-01,-3.884074449539184570e+00
5.474357128143310547e+00,4.167814254760742188e+00
-1.082921147346496582e+00,-2.843335866928100586e+00
-2.081180810928344727e+00,-6.354715824127197266e+00
2.119722127914428711e+00,5.237747192382812500e+00
7.496841907501220703e+00,-3.192909955978393555e+00
5.050222873687744141e+00,6.452720165252685547e-01
5.453781127929687500e+00,-2.908922910690307617e+00
1.240622997283935547e+00,6.836395740509033203e+00
-4.070001602172851562e+00,-3.313415050506591797e+00
-3.821246385574340820e+00,2.716460943222045898e+00
4.631749093532562256e-01,-5.288288116455078125e+00
2.155022621154785156e+00,-1.330489516258239746e+00
7.763342261314392090e-01,2.691615819931030273e+00
-4.989915847778320312e+00,-1.443879008293151855e+00
-2.399039745330810547e+00,8.893454074859619141e-01
7.985046505928039551e-01,-3.435240983963012695e+00
5.038025856018066406e+00,5.925718307495117188e+00
-1.838625550270080566e+00,1.328494906425476074e+00
4.319490909576416016e+00,4.746668815612792969e+00
-5.003566741943359375e-01,5.654318809509277344e+00
-4.652815818786621094e+00,4.406550884246826172e+00
5.180664062500000000e+00,2.014473676681518555e+00
1.498209834098815918e+00,7.243874073028564453e-01
9.156354665756225586e-01,3.071775436401367188e+00
3.538142919540405273e+00,2.186730861663818359e+00
3.799251317977905273e+00,8.771733641624450684e-01
7.681373119354248047e+00,3.539833545684814453e+00
-1.382247090339660645e+00,6.313938617706298828e+00
1.772804856300354004e+00,1.717076778411865234e+00
