y1,y2
3.175071001052856445e+00,-6.933913707733154297e+00
1.105127453804016113e+00,7.409027218818664551e-01
2.525631904602050781e+00,5.026095390319824219e+00
-5.002850532531738281e+00,-5.229243636131286621e-01
6.106558799743652344e+00,-4.314502716064453125e+00
-1.676873087882995605e+00,-5.277445793151855469e+00
-2.485576152801513672e+00,1.802101016044616699e+00
-5.952796459197998047e+00,-2.374871730804443359e+00
-1.739804267883300781e+00,-2.468134641647338867e+00
-5.049035549163818359e+00,3.834727764129638672e+00
3.987968444824218750e+00,1.006188750267028809e+00
1.447735190391540527e+00,7.417117953300476074e-01
3.122050523757934570e+00,3.416556596755981445e+00
2.033075809478759766e+00,1.114735722541809082e+00
-3.721075057983398438e+00,7.899583816528320312e+00
4.789753437042236328e+00,4.444488525390625000e+00
-1.242612242698669434e+00,6.240491867065429688e+00
3.563002586364746094e+00,2.529133081436157227e+00
3.848278760910034180e+00,-2.832086086273193359e+00
2.440748214721679688e+00,5.167921066284179688e+00
-4.411171436309814453e+00,6.615971088409423828e+00
2.089373350143432617e+00,-6.116634368896484375e+00
2.270709514617919922e+00,3.952193975448608398e+00
2.318008542060852051e-01,-6.428324699401855469e+00
2.118499428033828735e-01,-5.666608333587646484e+00
3.341513633728027344e+00,-1.714473366737365723e+00
-3.793798208236694336e+00,9.648147821426391602e-01
-4.013380527496337891e+00,-3.731182336807250977e+00
-8.090695142745971680e-01,2.295298278331756592e-01
1.757495641708374023e+00,5.514268398284912109e+00
-3.438266515731811523e-01,4.847192466259002686e-01
2.396193742752075195e+00,1.864711761474609375e+00
3.480063915252685547e+00,1.293832302093505859e+00
1.688164949417114258e+00,-4.462462902069091797e+00
5.131916522979736328e+00,1.205471873283386230e+00
4.385919094085693359e+00,-6.205979347229003906e+00
-8.652160167694091797e-01,1.188837647438049316e+00
-2.152334690093994141e+00,-5.576904296875000000e+00
1.370360612869262695e+00,6.412780761718750000e+00
-5.370788574218750000e+00,2.068346023559570312e+00
1.902098894119262695e+00,-2.718869447708129883e-01
-8.477630615234375000e-01,-1.478059649467468262e+00
-1.119601368904113770e+00,6.524404048919677734e+00
-6.496398448944091797e-01,-7.707717895507812500e+00
-3.521301746368408203e+00,4.403916001319885254e-01
-1.059043332934379578e-01,2.090144157409667969e+00
1.103353977203369141e+00,3.709941148757934570e+00
1.316600322723388672e+00,-5.158781051635742188e+00
3.628675222396850586e+00,3.924282312393188477e+00
-5.346127033233642578e+00,-9.624000787734985352e-01
4.160462856292724609e+00,2.697045087814331055e+00
2.566824853420257568e-01,6.797815322875976562e+00
-2.751259326934814453e+00,-5.427618980407714844e+00
-4.702277660369873047e+00,4.500375747680664062e+00
-2.966662645339965820e+00,2.526310980319976807e-01
-2.544788837432861328e+00,3.147627592086791992e+00
-2.212106466293334961e+00,-4.682041168212890625e+00
5.175213336944580078e+00,4.915907382965087891e+00
3.628065109252929688e+00,-4.808165073394775391e+00
1.812649607658386230e+00,5.050996780395507812e+00
7.254969477653503418e-01,1.086361169815063477e+00
5.201044678688049316e-01,-7.796063423156738281e+00
5.234744548797607422e+00,-1.617747426033020020e+00
5.431977748870849609e+00,-5.088669300079345703e+00
2.276491880416870117e+00,3.072362422943115234e+00
-5.657751083374023438e+00,-2.652071475982666016e+00
5.130731105804443359e+00,-5.879127979278564453e+00
-4.443305969238281250e+00,-2.256532430648803711e+00
-3.176830112934112549e-01,-5.689938068389892578e+00
1.923456192016601562e+00,-3.754184961318969727e+00
-3.835786581039428711e+00,-5.376933217048645020e-01
5.367016196250915527e-01,-9.327875971794128418e-01
-3.297315165400505066e-02,-7.720637321472167969e+00
