y1,y2
-1.539940261840820312e+01,1.212045764923095703e+01
2.901773452758789062e+00,6.699028611183166504e-01
1.063212776184082031e+01,9.123548507690429688e+00
3.441732168197631836e+00,-1.737689971923828125e+01
-1.347855281829833984e+01,1.650935745239257812e+01
-1.600183486938476562e+01,-7.149496555328369141e+00
7.777810096740722656e+00,-8.005448341369628906e+00
-1.915350317955017090e+00,-2.129608726501464844e+01
-4.648797988891601562e+00,-6.366105079650878906e+00
-1.370904684066772461e+00,-1.614058685302734375e+01
2.061022043228149414e+00,7.997944355010986328e+00
2.921770572662353516e+00,1.517813920974731445e+00
8.152879714965820312e+00,7.403538703918457031e+00
3.395048618316650391e+00,2.671797990798950195e+00
-7.449059963226318359e+00,-1.978316879272460938e+01
6.372924804687500000e+00,1.503317737579345703e+01
1.631222534179687500e+01,1.345403099060058594e+01
4.808830738067626953e+00,7.778246402740478516e+00
-9.482256889343261719e+00,9.436189651489257812e+00
1.120241641998291016e+01,9.532869338989257812e+00
-5.099179267883300781e+00,-1.822024536132812500e+01
-1.718549919128417969e+01,3.209264755249023438e+00
9.989468574523925781e+00,6.477267742156982422e+00
-1.402649307250976562e+01,-3.191253423690795898e+00
-1.657619476318359375e+01,-3.326919317245483398e+00
-6.015974521636962891e+00,8.134772300720214844e+00
6.320582389831542969e+00,-1.162574577331542969e+01
1.087551474571228027e+00,-2.267509078979492188e+01
2.641808748245239258e+00,-4.466237068176269531e+00
1.254117202758789062e+01,9.493977546691894531e+00
2.892108201980590820e+00,-3.334633350372314453e+00
4.303698539733886719e+00,4.428063392639160156e+00
2.664474248886108398e+00,6.965569019317626953e+00
-1.401857089996337891e+01,4.694129467010498047e+00
1.836172819137573242e+00,1.126691436767578125e+01
-1.622556114196777344e+01,1.354758262634277344e+01
5.541392803192138672e+00,-4.532927513122558594e+00
-1.681077003479003906e+01,-8.457164764404296875e+00
1.315064334869384766e+01,1.238775253295898438e+01
4.904765784740447998e-01,-1.642867088317871094e+01
-2.244281023740768433e-01,1.944879770278930664e+00
-2.671254396438598633e+00,-4.391848564147949219e+00
1.607733345031738281e+01,1.418168258666992188e+01
-6.846668720245361328e+00,-4.552564620971679688e+00
5.263080120086669922e+00,-1.132900619506835938e+01
7.501022815704345703e+00,-1.735024452209472656e+00
1.091836261749267578e+01,4.184168338775634766e+00
-1.543823146820068359e+01,4.341163635253906250e+00
7.101581573486328125e+00,1.114011764526367188e+01
2.593112468719482422e+00,-1.890594291687011719e+01
4.688023567199707031e+00,1.025198173522949219e+01
1.437731456756591797e+01,1.391836547851562500e+01
-1.633168792724609375e+01,-9.835972785949707031e+00
-2.064658164978027344e+00,-1.582751655578613281e+01
4.729670524597167969e+00,-1.009323501586914062e+01
1.180083942413330078e+01,-7.163687705993652344e+00
-1.431247806549072266e+01,-7.806864261627197266e+00
5.862329959869384766e+00,1.654253387451171875e+01
-1.643576431274414062e+01,8.576118469238281250e+00
1.212873172760009766e+01,8.232881546020507812e+00
4.181770324707031250e+00,2.565732300281524658e-01
-7.230322837829589844e+00,-3.342253923416137695e+00
-7.143464565277099609e+00,1.239544010162353516e+01
-1.498549461364746094e+01,1.595327186584472656e+01
8.626485824584960938e+00,5.545258998870849609e+00
-1.655719518661499023e+00,-2.178775787353515625e+01
-1.497445106506347656e+01,1.454516029357910156e+01
3.549506187438964844e+00,-2.060746955871582031e+01
-1.641436767578125000e+01,-4.273668289184570312e+00
-1.161350345611572266e+01,5.787605285644531250e+00
3.921699047088623047e+00,-1.322757530212402344e+01
-1.484766840934753418e+00,-1.502884268760681152e+00
-7.913281440734863281e+00,-4.014950752258300781e+00
-1.605829596519470215e+00,-7.775864601135253906e+00
6.177431344985961914e-01,-6.699115753173828125e+00
-3.151743412017822266e+00,-1.748924827575683594e+01
-1.333577251434326172e+01,2.377139091491699219e+00
-3.580374717712402344e+00,-3.473537445068359375e+00
1.738078498840332031e+01,-9.232429504394531250e+00
1.553907275199890137e+00,-1.843239212036132812e+01
3.428735017776489258e+00,-1.634431648254394531e+01
-9.348636627197265625e+00,1.064023876190185547e+01
-8.255191802978515625e+00,1.362900352478027344e+01
4.691390991210937500e+00,1.174876689910888672e+01
-3.093213796615600586e+00,-1.898203086853027344e+01
-4.588566124439239502e-01,-1.980070304870605469e+01
-2.073693513870239258e+00,-7.010249137878417969e+00
1.799479484558105469e+01,-8.724987983703613281e+00
-3.163048744201660156e+00,-5.585684776306152344e+00
1.705996990203857422e-01,-1.586630439758300781e+01
-1.364884376525878906e+01,1.777662992477416992e+00
-1.151394939422607422e+01,3.445123672485351562e+00
1.169764423370361328e+01,-8.266958236694335938e+00
2.003992795944213867e+00,1.070700931549072266e+01
2.476157665252685547e+00,1.428950786590576172e+01
-4.264762401580810547e+00,8.913979530334472656e+00
1.823004722595214844e+01,-9.577573776245117188e+00
-1.681052398681640625e+01,1.249653816223144531e+01
-8.527503013610839844e+00,1.310178661346435547e+01
1.020544171333312988e+00,1.064002418518066406e+01
2.046035051345825195e+00,8.785094261169433594e+00
2.879626274108886719e+00,-2.137750244140625000e+01
-1.605183792114257812e+01,8.184548377990722656e+00
-1.302706909179687500e+01,-1.547284960746765137e+00
9.989296913146972656e+00,1.385908699035644531e+01
-2.909028053283691406e+00,-2.216840267181396484e+00
2.596460878849029541e-01,-2.343149948120117188e+01
4.649869441986083984e+00,3.151296138763427734e+00
-1.519244480133056641e+01,7.410140037536621094e+00
5.814214706420898438e+00,-9.310429573059082031e+00
-1.143190765380859375e+01,-4.846098899841308594e+00
-4.717850685119628906e+00,9.962082862854003906e+00
5.122327804565429688e+00,-6.307325839996337891e+00
1.165917968750000000e+01,6.303141117095947266e+00
9.692014694213867188e+00,8.201566696166992188e+00
5.815295696258544922e+00,-5.555157184600830078e+00
-1.073890495300292969e+01,1.508351898193359375e+01
2.926674842834472656e+00,-2.054295921325683594e+01
1.390911674499511719e+01,-4.175954818725585938e+00
5.920534133911132812e+00,-4.509133994579315186e-01
-6.129742622375488281e+00,-1.880551528930664062e+01
9.067746162414550781e+00,-8.510363578796386719e+00
1.547377204895019531e+01,-4.253308773040771484e+00
1.299312496185302734e+01,-5.908852577209472656e+00
-1.551768684387207031e+01,1.512672996520996094e+01
1.369605255126953125e+01,7.623105049133300781e+00
-1.624734878540039062e+01,-6.017348766326904297e+00
6.176941394805908203e+00,7.037656784057617188e+00
-1.416496467590332031e+01,1.262960243225097656e+01
1.328051090240478516e+01,-4.618234157562255859e+00
-1.306541538238525391e+01,-3.600809335708618164e+00
1.116560935974121094e+01,-2.911005258560180664e+00
-1.005716037750244141e+01,1.576109981536865234e+01
6.747117042541503906e+00,-5.138859748840332031e+00
8.881292343139648438e+00,-3.323304414749145508e+00
4.527562141418457031e+00,4.075172901153564453e+00
4.402726173400878906e+00,-1.894779205322265625e+01
1.556807041168212891e+01,-8.974678039550781250e+00
2.496319055557250977e+00,-1.994939994812011719e+01
-5.930112361907958984e+00,1.186878490447998047e+01
-6.174736499786376953e+00,-1.641920661926269531e+01
-1.456145858764648438e+01,1.359771537780761719e+01
4.366787433624267578e+00,1.336084747314453125e+01
-1.033607482910156250e+01,8.624505043029785156e+00
-1.467054843902587891e+01,6.886337757110595703e+00
1.510416793823242188e+01,-1.040779304504394531e+01
-7.271273612976074219e+00,1.007611656188964844e+01
3.175346374511718750e+00,-1.247973823547363281e+01
-5.292969226837158203e+00,-1.679474830627441406e+01
-1.179999947547912598e+00,3.416702508926391602e+00
-8.041943550109863281e+00,-1.852135276794433594e+01
1.132432937622070312e+01,7.417793273925781250e+00
-1.486579799652099609e+01,-1.027994632720947266e+00
1.128657150268554688e+01,2.883683919906616211e+00
-7.168460369110107422e+00,-1.765069580078125000e+01
1.768919467926025391e+00,-2.288629913330078125e+01
-4.046916007995605469e+00,-1.769725799560546875e+01
5.233434677124023438e+00,-8.378429412841796875e+00
1.502225589752197266e+01,-3.230803012847900391e+00
-7.884894371032714844e+00,7.776199340820312500e+00
7.761937141418457031e+00,-9.868634343147277832e-01
3.043821573257446289e+00,1.370327472686767578e+01
-4.971847534179687500e+00,7.812656402587890625e+00
1.483897018432617188e+01,9.829877853393554688e+00
-1.016048049926757812e+01,1.002622985839843750e+01
-1.638101959228515625e+01,1.549524784088134766e+01
-1.168776893615722656e+01,7.798643589019775391e+00
-1.109298801422119141e+01,2.419602870941162109e+00
-8.194720268249511719e+00,-2.620757579803466797e+00
2.963770627975463867e+00,3.456580400466918945e+00
-1.595715641975402832e+00,-6.445922255516052246e-01
-4.733896255493164062e-01,1.250944375991821289e+00
1.334797954559326172e+01,1.628396987915039062e+01
-4.444040358066558838e-01,-8.861940383911132812e+00
6.712035655975341797e+00,1.465366554260253906e+01
-1.594187355041503906e+01,6.716619968414306641e+00
1.417242527008056641e+01,8.681259155273437500e+00
1.357992529869079590e+00,-2.096705055236816406e+01
-1.637713623046875000e+01,7.637538760900497437e-02
-9.055047988891601562e+00,-4.272838115692138672e+00
-1.088968753814697266e+01,-1.754219651222229004e+00
1.041125965118408203e+01,2.405206680297851562e+00
4.527367591857910156e+00,-1.442633152008056641e+01
1.570615196228027344e+01,-8.201577186584472656e+00
-1.446204280853271484e+01,-4.522784709930419922e+00
-1.189938640594482422e+01,6.840554714202880859e+00
-1.364590930938720703e+01,1.521516895294189453e+01
-1.468273639678955078e+01,1.183799839019775391e+01
-1.542434120178222656e+01,5.568040370941162109e+00
4.901896953582763672e+00,-6.994894504547119141e+00
1.392504119873046875e+01,-3.514026165008544922e+00
-1.696140480041503906e+01,7.111049175262451172e+00
-1.737454032897949219e+01,1.120364189147949219e+01
-1.194007301330566406e+01,4.677411079406738281e+00
-1.663046455383300781e+01,-7.045814037322998047e+00
-1.743443298339843750e+01,-8.083115577697753906e+00
1.071376705169677734e+01,-9.602879524230957031e+00
-1.741623687744140625e+01,2.055953979492187500e+00
1.233583736419677734e+01,1.118721103668212891e+01
1.007029247283935547e+01,-4.861148834228515625e+00
-2.503569364547729492e+00,-2.238823890686035156e+01
-2.922441482543945312e+00,-2.152371597290039062e+01
