y1,y2
-6.347855925559997559e-01,1.969807243347167969e+01
-2.846480131149291992e+00,-2.198274850845336914e+00
-1.421879291534423828e+01,-4.596009254455566406e+00
1.932114028930664062e+01,-1.171493148803710938e+01
-5.040438652038574219e+00,2.146073532104492188e+01
1.434131336212158203e+01,8.739146232604980469e+00
2.234390258789062500e+00,-1.058975410461425781e+01
1.876862144470214844e+01,-6.226442813873291016e+00
7.018062591552734375e+00,5.564393997192382812e-01
1.453219223022460938e+01,-1.059759712219238281e+01
-8.511370658874511719e+00,2.178228855133056641e+00
-3.547083854675292969e+00,-1.753830671310424805e+00
-1.140452098846435547e+01,-3.391188383102416992e+00
-4.779810428619384766e+00,-1.592871904373168945e+00
1.485065460205078125e+01,-3.482695341110229492e+00
-1.683546638488769531e+01,2.174093484878540039e+00
-2.104435157775878906e+01,-6.734843730926513672e+00
-9.846158027648925781e+00,-3.344429731369018555e-01
-3.948812961578369141e+00,1.331296253204345703e+01
-1.489544677734375000e+01,-4.787608146667480469e+00
1.452777767181396484e+01,-6.465646266937255859e+00
6.506183624267578125e+00,1.534814548492431641e+01
-1.164947700500488281e+01,-5.481097698211669922e+00
9.813002586364746094e+00,1.023049926757812500e+01
1.160326290130615234e+01,1.177289676666259766e+01
-5.539788246154785156e+00,9.829967498779296875e+00
5.861877441406250000e+00,-1.078363609313964844e+01
2.190178680419921875e+01,-6.438047409057617188e+00
1.512496709823608398e+00,-4.445325374603271484e+00
-1.559955883026123047e+01,-5.930482864379882812e+00
4.083661437034606934e-01,-4.129837989807128906e+00
-6.733297348022460938e+00,-1.507647275924682617e+00
-7.970414161682128906e+00,1.140598654747009277e+00
2.851881980895996094e+00,1.350894546508789062e+01
-1.120594978332519531e+01,3.867928743362426758e+00
-1.037004947662353516e+00,2.125118064880371094e+01
9.032005071640014648e-02,-7.046406745910644531e+00
1.601022720336914062e+01,8.668217658996582031e+00
-1.834984397888183594e+01,-4.765256881713867188e+00
1.601321983337402344e+01,-1.169191551208496094e+01
-2.299191474914550781e+00,1.237076520919799805e+00
4.287382602691650391e+00,-3.793875128030776978e-02
-2.151153182983398438e+01,-6.123176097869873047e+00
6.741362571716308594e+00,3.403283596038818359e+00
6.056276798248291016e+00,-9.667983055114746094e+00
-3.168731927871704102e+00,-7.514426231384277344e+00
-1.019537258148193359e+01,-7.491076469421386719e+00
4.220064640045166016e+00,1.437162303924560547e+01
-1.388789558410644531e+01,-6.482616066932678223e-01
1.992750549316406250e+01,-1.040099716186523438e+01
-1.181580448150634766e+01,9.116161465644836426e-01
-2.031746482849121094e+01,-4.897464752197265625e+00
1.652953720092773438e+01,6.764101505279541016e+00
1.370714569091796875e+01,-1.042050838470458984e+01
5.285856723785400391e+00,-8.611538887023925781e+00
1.240339968353509903e-02,-1.384277534484863281e+01
1.381213665008544922e+01,6.992977142333984375e+00
-1.790405273437500000e+01,3.407367944717407227e+00
2.063009738922119141e+00,1.779251289367675781e+01
-1.431130504608154297e+01,-6.334742069244384766e+00
-3.148520708084106445e+00,-3.553092479705810547e+00
5.963836669921875000e+00,4.382023334503173828e+00
-7.540946006774902344e+00,1.375247859954833984e+01
-3.619944095611572266e+00,2.211054801940917969e+01
-1.007929706573486328e+01,-4.819445610046386719e+00
1.927535057067871094e+01,-5.984306812286376953e+00
-2.640470981597900391e+00,2.109387016296386719e+01
2.193867683410644531e+01,-9.685833930969238281e+00
1.231188201904296875e+01,1.100026226043701172e+01
2.862849235534667969e-01,1.240573883056640625e+01
7.842960357666015625e+00,-8.553065299987792969e+00
1.265913724899291992e+00,5.097501873970031738e-01
6.914675712585449219e+00,4.585643768310546875e+00
6.563098430633544922e+00,-2.861263275146484375e+00
4.432022571563720703e+00,-3.984375715255737305e+00
1.480069828033447266e+01,-8.485439300537109375e+00
4.171998977661132812e+00,1.156184577941894531e+01
4.022723674774169922e+00,1.238659501075744629e+00
5.676493421196937561e-02,-1.974162673950195312e+01
1.868884468078613281e+01,-1.036814880371093750e+01
1.827335739135742188e+01,-1.226435756683349609e+01
-4.870588779449462891e+00,1.406542778015136719e+01
-7.306257724761962891e+00,1.556438064575195312e+01
-1.311852169036865234e+01,1.725464224815368652e+00
1.611526870727539062e+01,-7.466973304748535156e+00
1.836220550537109375e+01,-8.346821784973144531e+00
6.159368038177490234e+00,-2.005161762237548828e+00
-6.397015452384948730e-01,-2.012595176696777344e+01
5.558178424835205078e+00,-2.874078452587127686e-01
1.526405334472656250e+01,-1.182849025726318359e+01
4.856462478637695312e+00,1.144110965728759766e+01
2.135293960571289062e+00,1.083663749694824219e+01
1.076656937599182129e+00,-1.422177982330322266e+01
-1.081382369995117188e+01,3.472949504852294922e+00
-1.420109939575195312e+01,4.930947780609130859e+00
-7.321709156036376953e+00,9.058795928955078125e+00
8.519319444894790649e-02,-2.064846992492675781e+01
1.377077996730804443e-01,2.091879081726074219e+01
-6.791914939880371094e+00,1.531725311279296875e+01
-1.022291183471679688e+01,4.275485992431640625e+00
-9.182903289794921875e+00,2.552678585052490234e+00
2.200153160095214844e+01,-8.721661567687988281e+00
1.938613176345825195e+00,1.725071525573730469e+01
7.924240589141845703e+00,1.065718269348144531e+01
-1.779434013366699219e+01,-1.426505327224731445e+00
2.604639053344726562e+00,1.358761072158813477e+00
2.175325775146484375e+01,-5.218723297119140625e+00
-5.831393718719482422e+00,-2.466092586517333984e+00
1.859490275382995605e+00,1.610968971252441406e+01
4.142705440521240234e+00,-9.340440750122070312e+00
9.593956947326660156e+00,7.115856647491455078e+00
-7.773723125457763672e+00,1.013074493408203125e+01
1.836286425590515137e+00,-7.477277755737304688e+00
-1.240401172637939453e+01,-6.965784072875976562e+00
-1.294074058532714844e+01,-4.287719249725341797e+00
